group,instance,resource,activity,timestamp,responsible,department,case,channel
EMPTY,task-4768,Resource15,T06 Determine necessity of stop advice,2011/1/4 9:24:30,Resource15,General,4771,Internet
Group 14,task-6660,Resource35,T07-3 Draft intern advice hold for aspect 3,2011/1/11 9:24:48,Resource15,General,4771,Internet
EMPTY,task-6661,Resource33,T07-2 Draft intern advice aspect 2,2011/1/11 14:14:26,Resource15,General,4771,Internet
EMPTY,task-7779,Resource15,T06 Determine necessity of stop advice,2011/1/13 10:07:20,Resource15,General,4771,Internet
Group 14,task-8070,Resource15,T07-3 Draft intern advice hold for aspect 3,2011/1/13 10:07:46,Resource15,General,4771,Internet
Group 15,task-8071,Resource15,T07-2 Draft intern advice aspect 2,2011/1/13 10:07:57,Resource15,General,4771,Internet
Group 1,task-8073,Resource15,T06 Determine necessity of stop advice,2011/1/13 10:08:12,Resource15,General,4771,Internet
Group 14,task-8074,Resource15,T07-3 Draft intern advice hold for aspect 3,2011/1/13 10:08:29,Resource15,General,4771,Internet
Group 15,task-8075,Resource15,T07-2 Draft intern advice aspect 2,2011/1/13 10:08:39,Resource15,General,4771,Internet
Group 1,task-8076,Resource15,T06 Determine necessity of stop advice,2011/1/13 10:09:02,Resource15,General,4771,Internet
Group 1,task-8078,Resource15,T10 Determine necessity to stop indication,2011/1/13 10:09:20,Resource15,General,4771,Internet
EMPTY,task-26627,Resource13,Confirmation of receipt,2011/6/6 10:46:01,Resource13,General,7750,Internet
EMPTY,task-27798,Resource13,T02 Check confirmation of receipt,2011/6/6 10:46:34,Resource13,General,7750,Internet
Group 1,task-27799,Resource13,T06 Determine necessity of stop advice,2011/6/6 10:46:56,Resource13,General,7750,Internet
EMPTY,task-27800,Resource13,T04 Determine confirmation of receipt,2011/6/6 10:47:30,Resource13,General,7750,Internet
Group 1,task-27801,Resource13,T10 Determine necessity to stop indication,2011/6/6 10:47:45,Resource13,General,7750,Internet
Group 2,task-27803,Resource13,T05 Print and send confirmation of receipt,2011/6/6 10:51:45,Resource13,General,7750,Internet
Group 1,task-31484,Resource27,Confirmation of receipt,2011/7/8 9:30:34,Resource13,General,8467,Internet
EMPTY,task-31487,Resource13,T02 Check confirmation of receipt,2011/7/26 18:00:45,Resource13,General,8467,Internet
EMPTY,task-33593,Resource13,T04 Determine confirmation of receipt,2011/7/26 18:01:12,Resource13,General,8467,Internet
EMPTY,task-33594,Resource13,T05 Print and send confirmation of receipt,2011/7/26 18:01:38,Resource13,General,8467,Internet
EMPTY,task-31488,Resource13,T06 Determine necessity of stop advice,2011/7/26 18:02:08,Resource13,General,8467,Internet
Group 1,task-33595,Resource13,T10 Determine necessity to stop indication,2011/7/26 18:02:28,Resource13,General,8467,Internet
EMPTY,task-28713,Resource13,Confirmation of receipt,2011/7/4 9:28:30,Resource13,General,8098,Desk
EMPTY,task-30731,Resource13,T02 Check confirmation of receipt,2011/7/4 9:31:29,Resource13,General,8098,Desk
EMPTY,task-30735,Resource13,T04 Determine confirmation of receipt,2011/7/4 9:32:01,Resource13,General,8098,Desk
EMPTY,task-30736,Resource13,T05 Print and send confirmation of receipt,2011/7/4 9:32:48,Resource13,General,8098,Desk
Group 1,task-30732,Resource13,T06 Determine necessity of stop advice,2011/7/4 9:33:04,Resource13,General,8098,Desk
Group 1,task-30739,Resource13,T10 Determine necessity to stop indication,2011/7/4 9:33:24,Resource13,General,8098,Desk
EMPTY,task-5816,Resource08,Confirmation of receipt,2010/12/30 13:34:57,Resource08,General,4969,Internet
EMPTY,task-6366,Resource08,T02 Check confirmation of receipt,2011/1/13 14:48:45,Resource08,General,4969,Internet
Group 1,task-6367,Resource08,T06 Determine necessity of stop advice,2011/1/13 14:51:06,Resource08,General,4969,Internet
Group 1,task-8209,Resource08,T10 Determine necessity to stop indication,2011/1/13 14:51:32,Resource08,General,4969,Internet
Group 3,task-8205,Resource10,T04 Determine confirmation of receipt,2011/1/13 15:33:28,Resource08,General,4969,Internet
Group 2,task-8244,admin1,T05 Print and send confirmation of receipt,2011/1/14 8:36:13,Resource08,General,4969,Internet
EMPTY,task-47544,Resource01,Confirmation of receipt,2011/11/24 13:48:49,Resource11,General,10555,Internet
Group 4,task-47892,Resource01,T02 Check confirmation of receipt,2011/11/24 13:49:32,Resource11,General,10555,Internet
Group 3,task-47894,Resource01,T04 Determine confirmation of receipt,2011/11/24 13:50:11,Resource11,General,10555,Internet
Group 2,task-47896,Resource01,T05 Print and send confirmation of receipt,2011/11/24 13:50:42,Resource11,General,10555,Internet
Group 1,task-47893,Resource01,T06 Determine necessity of stop advice,2011/11/24 13:50:57,Resource11,General,10555,Internet
Group 1,task-47898,Resource01,T10 Determine necessity to stop indication,2011/11/24 13:51:30,Resource11,General,10555,Internet
EMPTY,task-38527,Resource03,Confirmation of receipt,2011/9/20 14:20:58,Resource11,General,9442,Internet
Group 4,task-39644,Resource03,T02 Check confirmation of receipt,2011/9/20 14:21:20,Resource11,General,9442,Internet
Group 1,task-39645,Resource01,T06 Determine necessity of stop advice,2011/9/21 7:53:12,Resource11,General,9442,Internet
Group 1,task-39685,Resource01,T10 Determine necessity to stop indication,2011/9/21 7:53:37,Resource11,General,9442,Internet
EMPTY,task-39646,Resource03,T04 Determine confirmation of receipt,2011/9/21 8:12:38,Resource11,General,9442,Internet
Group 2,task-39712,Resource03,T05 Print and send confirmation of receipt,2011/9/21 8:32:07,Resource11,General,9442,Internet
Group 1,task-28715,Resource06,Confirmation of receipt,2011/6/20 7:03:00,Resource06,General,8100,Internet
Group 4,task-29085,Resource06,T02 Check confirmation of receipt,2011/6/20 7:19:35,Resource06,General,8100,Internet
Group 3,task-29094,Resource06,T04 Determine confirmation of receipt,2011/6/20 7:19:54,Resource06,General,8100,Internet
Group 2,task-29095,Resource06,T05 Print and send confirmation of receipt,2011/6/20 7:20:11,Resource06,General,8100,Internet
Group 1,task-29086,Resource06,T06 Determine necessity of stop advice,2011/6/20 7:20:34,Resource06,General,8100,Internet
Group 1,task-29096,Resource06,T10 Determine necessity to stop indication,2011/6/20 9:00:29,Resource06,General,8100,Internet
EMPTY,task-41446,Resource26,Confirmation of receipt,2011/10/4 13:21:40,Resource21,General,9894,Internet
Group 1,task-41597,admin2,T06 Determine necessity of stop advice,2011/10/5 14:54:19,Resource21,General,9894,Internet
EMPTY,task-41596,admin2,T02 Check confirmation of receipt,2011/10/5 14:54:19,Resource21,General,9894,Internet
EMPTY,task-30935,Resource01,Confirmation of receipt,2011/7/20 9:19:16,Resource11,General,8401,Internet
Group 4,task-32697,Resource01,T02 Check confirmation of receipt,2011/7/20 9:19:50,Resource11,General,8401,Internet
Group 3,task-32699,Resource01,T04 Determine confirmation of receipt,2011/7/20 9:20:32,Resource11,General,8401,Internet
Group 2,task-32700,Resource01,T05 Print and send confirmation of receipt,2011/7/20 9:20:54,Resource11,General,8401,Internet
Group 1,task-32698,Resource01,T06 Determine necessity of stop advice,2011/7/20 9:21:19,Resource11,General,8401,Internet
Group 1,task-32701,Resource01,T10 Determine necessity to stop indication,2011/7/20 9:21:51,Resource11,General,8401,Internet
EMPTY,task-6189,Resource07,Confirmation of receipt,2011/1/4 9:41:13,Resource11,General,5024,Internet
EMPTY,task-6666,Resource19,T02 Check confirmation of receipt,2011/1/5 10:02:31,Resource11,General,5024,Internet
Group 1,task-6667,Resource01,T06 Determine necessity of stop advice,2011/1/6 10:34:46,Resource11,General,5024,Internet
EMPTY,task-6815,Resource19,T04 Determine confirmation of receipt,2011/1/7 9:04:20,Resource11,General,5024,Internet
Group 2,task-7200,Resource07,T05 Print and send confirmation of receipt,2011/1/7 12:31:13,Resource11,General,5024,Internet
Group 1,task-7025,Resource11,T10 Determine necessity to stop indication,2011/1/12 7:31:51,Resource11,General,5024,Internet
EMPTY,task-47424,Resource13,Confirmation of receipt,2011/11/30 20:02:09,Resource13,General,10512,Internet
EMPTY,task-48712,Resource13,T02 Check confirmation of receipt,2011/11/30 20:02:49,Resource13,General,10512,Internet
EMPTY,task-48714,Resource13,T04 Determine confirmation of receipt,2011/11/30 20:03:55,Resource13,General,10512,Internet
EMPTY,task-48715,Resource13,T05 Print and send confirmation of receipt,2011/11/30 20:04:57,Resource13,General,10512,Internet
Group 1,task-48713,Resource13,T06 Determine necessity of stop advice,2011/11/30 20:05:25,Resource13,General,10512,Internet
Group 1,task-48716,Resource13,T10 Determine necessity to stop indication,2011/11/30 20:05:49,Resource13,General,10512,Internet
EMPTY,task-1521,Resource11,Confirmation of receipt,2010/12/13 10:46:32,Resource01,General,4384,Internet
Group 1,task-3855,Resource11,T06 Determine necessity of stop advice,2010/12/13 10:54:02,Resource01,General,4384,Internet
Group 1,task-3856,Resource11,T10 Determine necessity to stop indication,2010/12/13 10:54:37,Resource01,General,4384,Internet
EMPTY,task-3854,Resource11,T02 Check confirmation of receipt,2010/12/13 10:55:48,Resource01,General,4384,Internet
Group 3,task-3860,Resource11,T04 Determine confirmation of receipt,2010/12/13 10:56:03,Resource01,General,4384,Internet
EMPTY,task-3861,Resource11,T05 Print and send confirmation of receipt,2010/12/13 10:56:47,Resource01,General,4384,Internet
EMPTY,task-10670,Resource09,Confirmation of receipt,2011/3/10 8:42:53,Resource09,General,5721,e-mail
Group 4,task-15693,Resource09,T02 Check confirmation of receipt,2011/3/10 8:43:13,Resource09,General,5721,e-mail
Group 1,task-15695,Resource09,T03 Adjust confirmation of receipt,2011/3/10 8:43:27,Resource09,General,5721,e-mail
Group 4,task-15696,Resource09,T02 Check confirmation of receipt,2011/3/10 8:43:47,Resource09,General,5721,e-mail
Group 3,task-15697,Resource09,T04 Determine confirmation of receipt,2011/3/10 8:44:18,Resource09,General,5721,e-mail
Group 2,task-15698,Resource09,T05 Print and send confirmation of receipt,2011/3/10 8:44:31,Resource09,General,5721,e-mail
Group 1,task-15694,Resource09,T06 Determine necessity of stop advice,2011/3/10 8:44:55,Resource09,General,5721,e-mail
Group 1,task-15699,Resource09,T10 Determine necessity to stop indication,2011/3/10 8:45:27,Resource09,General,5721,e-mail
EMPTY,task-20941,Resource02,Confirmation of receipt,2011/4/21 14:37:33,Resource02,General,7079,Internet
Group 4,task-21969,Resource02,T02 Check confirmation of receipt,2011/4/21 14:37:55,Resource02,General,7079,Internet
Group 3,task-21971,Resource02,T04 Determine confirmation of receipt,2011/4/21 14:47:34,Resource02,General,7079,Internet
Group 2,task-21972,Resource02,T05 Print and send confirmation of receipt,2011/4/21 14:47:43,Resource02,General,7079,Internet
Group 1,task-21970,Resource02,T06 Determine necessity of stop advice,2011/4/21 14:47:56,Resource02,General,7079,Internet
Group 1,task-21973,Resource02,T10 Determine necessity to stop indication,2011/4/26 6:25:20,Resource02,General,7079,Internet
Group 1,task-29785,Resource27,Confirmation of receipt,2011/6/27 8:50:43,Resource11,General,8261,Internet
Group 1,task-29787,Resource01,T06 Determine necessity of stop advice,2011/7/14 11:58:06,Resource11,General,8261,Internet
EMPTY,task-29786,Resource01,T02 Check confirmation of receipt,2011/7/14 11:58:34,Resource11,General,8261,Internet
Group 3,task-32050,Resource01,T04 Determine confirmation of receipt,2011/7/14 12:00:10,Resource11,General,8261,Internet
Group 2,task-32051,Resource01,T05 Print and send confirmation of receipt,2011/7/14 12:00:29,Resource11,General,8261,Internet
Group 1,task-32049,Resource01,T10 Determine necessity to stop indication,2011/7/14 12:02:43,Resource11,General,8261,Internet
EMPTY,task-5253,Resource08,Confirmation of receipt,2010/12/30 11:50:56,Resource08,General,4892,Internet
EMPTY,task-6345,Resource08,T02 Check confirmation of receipt,2010/12/30 11:51:36,Resource08,General,4892,Internet
Group 1,task-6346,Resource08,T06 Determine necessity of stop advice,2010/12/30 11:51:51,Resource08,General,4892,Internet
Group 1,task-6348,Resource08,T10 Determine necessity to stop indication,2010/12/30 12:02:06,Resource08,General,4892,Internet
Group 3,task-6347,Resource10,T04 Determine confirmation of receipt,2010/12/31 8:15:24,Resource08,General,4892,Internet
Group 2,task-6389,admin1,T05 Print and send confirmation of receipt,2010/12/31 10:28:33,Resource08,General,4892,Internet
EMPTY,task-16544,Resource05,Confirmation of receipt,2011/3/24 13:20:30,Resource05,General,6496,Internet
Group 4,task-17638,Resource05,T02 Check confirmation of receipt,2011/3/24 13:20:48,Resource05,General,6496,Internet
Group 1,task-17639,Resource05,T06 Determine necessity of stop advice,2011/3/28 8:43:35,Resource05,General,6496,Internet
EMPTY,task-17640,Resource05,T04 Determine confirmation of receipt,2011/3/28 8:43:48,Resource05,General,6496,Internet
Group 2,task-17999,Resource05,T05 Print and send confirmation of receipt,2011/3/28 8:44:07,Resource05,General,6496,Internet
Group 1,task-17998,Resource05,T10 Determine necessity to stop indication,2011/3/28 8:44:25,Resource05,General,6496,Internet
Group 1,task-22820,Resource17,Confirmation of receipt,2011/5/2 7:19:19,Resource17,General,7274,Internet
Group 4,task-22893,Resource17,T02 Check confirmation of receipt,2011/5/2 7:19:32,Resource17,General,7274,Internet
Group 3,task-22895,Resource17,T04 Determine confirmation of receipt,2011/5/2 7:19:50,Resource17,General,7274,Internet
Group 2,task-22896,Resource17,T05 Print and send confirmation of receipt,2011/5/2 7:19:58,Resource17,General,7274,Internet
Group 1,task-22894,Resource17,T06 Determine necessity of stop advice,2011/5/2 7:20:09,Resource17,General,7274,Internet
Group 1,task-22898,Resource17,T10 Determine necessity to stop indication,2011/5/2 7:20:22,Resource17,General,7274,Internet
EMPTY,task-17660,Resource06,Confirmation of receipt,2011/3/29 8:11:42,Resource06,General,6653,Post
Group 4,task-18181,Resource06,T02 Check confirmation of receipt,2011/3/29 8:11:57,Resource06,General,6653,Post
Group 1,task-18182,Resource06,T06 Determine necessity of stop advice,2011/3/29 8:12:14,Resource06,General,6653,Post
Group 1,task-18185,Resource06,T10 Determine necessity to stop indication,2011/3/29 8:12:30,Resource06,General,6653,Post
Group 3,task-18184,Resource10,T04 Determine confirmation of receipt,2011/3/30 8:37:25,Resource06,General,6653,Post
Group 2,task-18402,admin1,T05 Print and send confirmation of receipt,2011/3/31 6:47:54,Resource06,General,6653,Post
EMPTY,task-8933,Resource01,Confirmation of receipt,2011/1/27 11:56:08,Resource01,General,5397,Internet
Group 4,task-9850,Resource01,T02 Check confirmation of receipt,2011/1/27 11:56:24,Resource01,General,5397,Internet
Group 1,task-9851,Resource01,T06 Determine necessity of stop advice,2011/1/27 11:59:56,Resource01,General,5397,Internet
Group 1,task-9854,Resource01,T10 Determine necessity to stop indication,2011/1/27 12:00:38,Resource01,General,5397,Internet
EMPTY,task-9852,Resource07,T04 Determine confirmation of receipt,2011/2/3 9:05:32,Resource01,General,5397,Internet
Group 2,task-10776,Resource07,T05 Print and send confirmation of receipt,2011/2/3 9:06:01,Resource01,General,5397,Internet
EMPTY,task-14789,Resource01,Confirmation of receipt,2011/3/3 9:58:15,Resource11,General,6241,Internet
Group 4,task-15036,Resource01,T02 Check confirmation of receipt,2011/3/3 9:58:35,Resource11,General,6241,Internet
Group 3,task-15038,Resource01,T04 Determine confirmation of receipt,2011/3/3 9:58:49,Resource11,General,6241,Internet
Group 2,task-15039,Resource01,T05 Print and send confirmation of receipt,2011/3/3 9:59:01,Resource11,General,6241,Internet
Group 1,task-15037,Resource01,T06 Determine necessity of stop advice,2011/3/3 12:30:56,Resource11,General,6241,Internet
Group 1,task-15117,Resource01,T10 Determine necessity to stop indication,2011/3/3 12:53:01,Resource11,General,6241,Internet
EMPTY,task-13275,Resource09,Confirmation of receipt,2011/4/11 9:35:14,Resource09,General,6108,Internet
Group 1,task-19834,Resource09,T06 Determine necessity of stop advice,2011/4/11 9:35:34,Resource09,General,6108,Internet
