group,instance,resource,activity,timestamp,responsible,department,case,channel
Group 2,task-1785,admin1,T05 Print and send confirmation of receipt,2010/11/30 7:59:53,Resource17,Experts,4013,Internet
EMPTY,task-41041,admin2,Confirmation of receipt,2011/11/15 8:45:23,Resource20,General,9844,Internet
Group 1,task-31318,Resource27,Confirmation of receipt,2011/7/7 11:51:00,Resource11,General,8442,Internet
EMPTY,task-31319,Resource01,T02 Check confirmation of receipt,2011/7/20 11:04:48,Resource11,General,8442,Internet
Group 1,task-31320,Resource01,T06 Determine necessity of stop advice,2011/7/20 11:05:26,Resource11,General,8442,Internet
Group 3,task-32823,Resource01,T04 Determine confirmation of receipt,2011/7/20 11:06:05,Resource11,General,8442,Internet
Group 2,task-32826,Resource01,T05 Print and send confirmation of receipt,2011/7/20 11:06:52,Resource11,General,8442,Internet
Group 1,task-32825,Resource01,T10 Determine necessity to stop indication,2011/7/20 11:08:02,Resource11,General,8442,Internet
Group 1,task-27791,Resource01,Confirmation of receipt,2011/6/30 9:52:38,Resource11,General,7922,Internet
Group 4,task-30399,Resource01,T02 Check confirmation of receipt,2011/6/30 9:53:02,Resource11,General,7922,Internet
Group 3,task-30402,Resource01,T04 Determine confirmation of receipt,2011/6/30 9:53:18,Resource11,General,7922,Internet
Group 2,task-30403,Resource01,T05 Print and send confirmation of receipt,2011/6/30 9:53:32,Resource11,General,7922,Internet
Group 1,task-30400,Resource01,T06 Determine necessity of stop advice,2011/6/30 9:53:49,Resource11,General,7922,Internet
Group 1,task-30404,Resource01,T10 Determine necessity to stop indication,2011/6/30 9:54:07,Resource11,General,7922,Internet
Group 1,task-238,Resource02,Confirmation of receipt,2010/11/4 10:33:28,Resource02,Experts,3926,e-mail
EMPTY,task-878,Resource24,T02 Check confirmation of receipt,2010/11/4 13:01:34,Resource02,Experts,3926,e-mail
Group 1,task-879,Resource02,T06 Determine necessity of stop advice,2010/11/4 13:59:41,Resource02,Experts,3926,e-mail
Group 1,task-968,Resource02,T10 Determine necessity to stop indication,2010/11/4 14:01:20,Resource02,Experts,3926,e-mail
Group 1,task-944,Resource02,T03 Adjust confirmation of receipt,2010/11/4 14:14:32,Resource02,Experts,3926,e-mail
EMPTY,task-981,Resource24,T02 Check confirmation of receipt,2010/11/4 14:51:18,Resource02,Experts,3926,e-mail
Group 1,task-996,Resource02,T03 Adjust confirmation of receipt,2010/11/5 7:25:01,Resource02,Experts,3926,e-mail
EMPTY,task-1010,Resource24,T02 Check confirmation of receipt,2010/11/5 8:34:08,Resource02,Experts,3926,e-mail
Group 3,task-1019,Resource10,T04 Determine confirmation of receipt,2010/11/11 14:04:26,Resource02,Experts,3926,e-mail
Group 2,task-1405,admin1,T05 Print and send confirmation of receipt,2010/11/16 9:09:09,Resource02,Experts,3926,e-mail
EMPTY,task-1554,Resource11,Confirmation of receipt,2010/12/15 7:38:28,Resource11,Customer contact,4397,Internet
Group 1,task-4315,Resource11,T06 Determine necessity of stop advice,2010/12/15 7:42:07,Resource11,Customer contact,4397,Internet
Group 1,task-4316,Resource11,T10 Determine necessity to stop indication,2010/12/15 7:44:10,Resource11,Customer contact,4397,Internet
EMPTY,task-4314,Resource19,T02 Check confirmation of receipt,2010/12/15 7:58:06,Resource11,Customer contact,4397,Internet
EMPTY,task-4337,Resource11,T04 Determine confirmation of receipt,2010/12/15 8:08:20,Resource11,Customer contact,4397,Internet
Group 2,task-4350,Resource11,T05 Print and send confirmation of receipt,2010/12/15 8:08:44,Resource11,Customer contact,4397,Internet
Group 1,task-466,Resource11,Confirmation of receipt,2010/11/4 7:33:20,Resource01,General,4061,e-mail
Group 1,task-827,Resource11,T06 Determine necessity of stop advice,2010/11/4 7:33:49,Resource01,General,4061,e-mail
Group 1,task-828,Resource11,T10 Determine necessity to stop indication,2010/11/4 7:34:23,Resource01,General,4061,e-mail
EMPTY,task-826,Resource19,T02 Check confirmation of receipt,2010/11/4 9:33:02,Resource01,General,4061,e-mail
EMPTY,task-854,Resource19,T04 Determine confirmation of receipt,2010/11/4 10:51:09,Resource01,General,4061,e-mail
EMPTY,task-902,Resource27,T05 Print and send confirmation of receipt,2010/11/4 12:46:12,Resource01,General,4061,e-mail
EMPTY,task-20586,Resource01,Confirmation of receipt,2011/4/28 13:43:33,Resource11,General,6993,Internet
Group 4,task-22708,Resource01,T02 Check confirmation of receipt,2011/4/28 13:43:50,Resource11,General,6993,Internet
Group 3,task-22710,Resource01,T04 Determine confirmation of receipt,2011/4/28 13:44:05,Resource11,General,6993,Internet
Group 2,task-22711,Resource01,T05 Print and send confirmation of receipt,2011/4/28 13:44:20,Resource11,General,6993,Internet
Group 1,task-22709,Resource01,T06 Determine necessity of stop advice,2011/5/12 9:45:14,Resource11,General,6993,Internet
Group 1,task-24650,Resource01,T10 Determine necessity to stop indication,2011/5/12 9:46:39,Resource11,General,6993,Internet
EMPTY,task-35484,Resource01,Confirmation of receipt,2011/9/8 6:59:20,Resource01,General,8969,Internet
Group 4,task-38254,Resource01,T02 Check confirmation of receipt,2011/9/8 7:00:55,Resource01,General,8969,Internet
EMPTY,task-38256,Resource19,T04 Determine confirmation of receipt,2011/9/9 7:22:31,Resource01,General,8969,Internet
Group 2,task-38562,admin1,T05 Print and send confirmation of receipt,2011/9/9 7:26:11,Resource01,General,8969,Internet
Group 1,task-38255,admin2,T06 Determine necessity of stop advice,2011/9/15 7:36:09,Resource01,General,8969,Internet
EMPTY,task-14613,Resource01,Confirmation of receipt,2011/3/16 13:03:10,Resource11,General,6223,Internet
Group 4,task-16449,Resource01,T02 Check confirmation of receipt,2011/3/16 13:03:23,Resource11,General,6223,Internet
Group 3,task-16451,Resource01,T04 Determine confirmation of receipt,2011/3/16 13:03:35,Resource11,General,6223,Internet
Group 2,task-16452,Resource01,T05 Print and send confirmation of receipt,2011/3/16 13:03:47,Resource11,General,6223,Internet
Group 1,task-16450,Resource01,T06 Determine necessity of stop advice,2011/3/24 14:25:33,Resource11,General,6223,Internet
Group 1,task-17724,Resource01,T10 Determine necessity to stop indication,2011/3/24 14:25:53,Resource11,General,6223,Internet
EMPTY,task-45418,admin2,Confirmation of receipt,2011/12/21 12:52:39,Resource08,General,10306,Internet
Group 1,task-348,Resource08,Confirmation of receipt,2010/10/26 9:03:02,Resource08,Experts,4010,Internet
EMPTY,task-500,Resource19,T02 Check confirmation of receipt,2010/10/26 13:52:41,Resource08,Experts,4010,Internet
EMPTY,task-515,Resource19,T04 Determine confirmation of receipt,2010/10/28 9:46:27,Resource08,Experts,4010,Internet
Group 2,task-547,Resource20,T05 Print and send confirmation of receipt,2010/10/28 11:47:05,Resource08,Experts,4010,Internet
Group 1,task-501,Resource08,T06 Determine necessity of stop advice,2010/11/4 10:36:38,Resource08,Experts,4010,Internet
Group 1,task-883,Resource08,T10 Determine necessity to stop indication,2010/11/4 10:36:57,Resource08,Experts,4010,Internet
Group 1,task-32330,admin2,Confirmation of receipt,2011/7/21 11:58:56,Resource01,General,8650,Internet
EMPTY,task-6365,Resource02,Confirmation of receipt,2011/1/13 11:18:49,Resource02,General,5042,Internet
EMPTY,task-8127,Resource02,T02 Check confirmation of receipt,2011/1/13 11:19:50,Resource02,General,5042,Internet
Group 3,task-8129,Resource10,T04 Determine confirmation of receipt,2011/1/13 11:24:36,Resource02,General,5042,Internet
Group 1,task-8128,Resource02,T06 Determine necessity of stop advice,2011/1/13 11:27:27,Resource02,General,5042,Internet
EMPTY,task-8136,Resource41,T07-2 Draft intern advice aspect 2,2011/1/17 13:44:32,Resource02,General,5042,Internet
Group 2,task-8135,admin1,T05 Print and send confirmation of receipt,2011/1/18 8:43:42,Resource02,General,5042,Internet
Group 1,task-8673,Resource02,T06 Determine necessity of stop advice,2011/1/18 9:41:01,Resource02,General,5042,Internet
Group 15,task-8769,Resource02,T07-2 Draft intern advice aspect 2,2011/1/18 9:46:37,Resource02,General,5042,Internet
Group 1,task-8772,Resource02,T06 Determine necessity of stop advice,2011/1/18 9:47:08,Resource02,General,5042,Internet
Group 15,task-8773,Resource02,T07-2 Draft intern advice aspect 2,2011/1/18 9:48:05,Resource02,General,5042,Internet
Group 1,task-8774,Resource02,T06 Determine necessity of stop advice,2011/1/18 9:53:06,Resource02,General,5042,Internet
Group 1,task-8775,Resource02,T10 Determine necessity to stop indication,2011/1/18 10:04:49,Resource02,General,5042,Internet
EMPTY,task-11342,Resource04,Confirmation of receipt,2011/3/1 10:40:39,Resource04,General,5895,Internet
Group 4,task-14699,Resource04,T02 Check confirmation of receipt,2011/3/1 10:41:07,Resource04,General,5895,Internet
Group 3,task-14701,Resource04,T04 Determine confirmation of receipt,2011/3/1 10:41:16,Resource04,General,5895,Internet
Group 2,task-14702,admin1,T05 Print and send confirmation of receipt,2011/3/1 14:11:12,Resource04,General,5895,Internet
Group 1,task-14700,Resource04,T06 Determine necessity of stop advice,2011/3/2 15:06:16,Resource04,General,5895,Internet
Group 1,task-15002,Resource04,T10 Determine necessity to stop indication,2011/3/2 15:06:32,Resource04,General,5895,Internet
EMPTY,task-1967,Resource05,Confirmation of receipt,2010/12/6 10:47:02,Resource05,General,4532,Internet
Group 4,task-2943,Resource05,T02 Check confirmation of receipt,2010/12/6 10:48:57,Resource05,General,4532,Internet
Group 3,task-2947,Resource05,T04 Determine confirmation of receipt,2010/12/6 10:49:16,Resource05,General,4532,Internet
Group 1,task-2945,Resource05,T06 Determine necessity of stop advice,2010/12/6 10:50:05,Resource05,General,4532,Internet
Group 1,task-2950,Resource05,T07-5 Draft intern advice aspect 5,2010/12/6 10:50:31,Resource05,General,4532,Internet
Group 1,task-2951,Resource05,T06 Determine necessity of stop advice,2010/12/6 10:50:52,Resource05,General,4532,Internet
Group 1,task-2952,Resource05,T07-5 Draft intern advice aspect 5,2010/12/6 10:52:07,Resource05,General,4532,Internet
Group 1,task-2954,Resource05,T06 Determine necessity of stop advice,2010/12/6 10:54:11,Resource05,General,4532,Internet
Group 1,task-2957,Resource05,T07-5 Draft intern advice aspect 5,2010/12/6 10:55:50,Resource05,General,4532,Internet
Group 1,task-2963,Resource05,T06 Determine necessity of stop advice,2010/12/6 10:56:04,Resource05,General,4532,Internet
Group 1,task-2964,Resource05,T10 Determine necessity to stop indication,2010/12/6 10:56:22,Resource05,General,4532,Internet
Group 2,task-2948,admin1,T05 Print and send confirmation of receipt,2010/12/6 14:04:27,Resource05,General,4532,Internet
EMPTY,task-31008,Resource05,Confirmation of receipt,2011/8/1 11:45:16,Resource05,General,8410,Internet
Group 4,task-34694,Resource05,T02 Check confirmation of receipt,2011/8/1 11:48:35,Resource05,General,8410,Internet
Group 3,task-34696,Resource05,T04 Determine confirmation of receipt,2011/8/1 11:49:05,Resource05,General,8410,Internet
Group 2,task-34697,Resource05,T05 Print and send confirmation of receipt,2011/8/1 11:49:42,Resource05,General,8410,Internet
Group 1,task-34695,Resource05,T06 Determine necessity of stop advice,2011/8/1 12:06:17,Resource05,General,8410,Internet
Group 1,task-34699,Resource05,T10 Determine necessity to stop indication,2011/8/1 12:07:07,Resource05,General,8410,Internet
Group 1,task-7960,Resource15,Confirmation of receipt,2011/1/13 14:12:26,Resource15,General,5289,Desk
Group 4,task-8185,Resource10,T02 Check confirmation of receipt,2011/1/13 15:23:42,Resource15,General,5289,Desk
Group 3,task-8234,Resource10,T04 Determine confirmation of receipt,2011/1/13 15:23:54,Resource15,General,5289,Desk
Group 1,task-8186,Resource15,T06 Determine necessity of stop advice,2011/1/14 7:13:13,Resource15,General,5289,Desk
Group 1,task-8280,Resource15,T10 Determine necessity to stop indication,2011/1/14 7:14:08,Resource15,General,5289,Desk
Group 2,task-8235,admin1,T05 Print and send confirmation of receipt,2011/1/14 8:29:07,Resource15,General,5289,Desk
EMPTY,task-15169,Resource01,Confirmation of receipt,2011/3/10 12:08:33,Resource11,General,6292,Internet
Group 4,task-15792,Resource01,T02 Check confirmation of receipt,2011/3/10 12:09:02,Resource11,General,6292,Internet
Group 3,task-15794,Resource01,T04 Determine confirmation of receipt,2011/3/10 12:09:33,Resource11,General,6292,Internet
Group 2,task-15795,Resource01,T05 Print and send confirmation of receipt,2011/3/10 12:09:47,Resource11,General,6292,Internet
Group 1,task-15793,Resource01,T06 Determine necessity of stop advice,2011/3/10 12:09:59,Resource11,General,6292,Internet
Group 1,task-15796,Resource01,T10 Determine necessity to stop indication,2011/3/10 12:10:17,Resource11,General,6292,Internet
Group 1,task-4132,Resource10,Confirmation of receipt,2010/12/17 9:13:20,Resource11,General,4760,Internet
Group 4,task-4755,Resource10,T02 Check confirmation of receipt,2010/12/17 9:28:57,Resource11,General,4760,Internet
Group 3,task-4821,Resource10,T04 Determine confirmation of receipt,2010/12/17 9:36:47,Resource11,General,4760,Internet
EMPTY,task-4756,Resource11,T06 Determine necessity of stop advice,2010/12/27 11:13:02,Resource11,General,4760,Internet
Group 1,task-5862,Resource11,T10 Determine necessity to stop indication,2010/12/27 11:13:18,Resource11,General,4760,Internet
Group 2,task-4842,Resource11,T05 Print and send confirmation of receipt,2010/12/29 7:58:19,Resource11,General,4760,Internet
EMPTY,task-1558,Resource19,Confirmation of receipt,2010/12/9 10:32:25,Resource11,Customer contact,4401,Internet
Group 4,task-3449,Resource11,T02 Check confirmation of receipt,2010/12/9 10:41:55,Resource11,Customer contact,4401,Internet
Group 3,task-3456,Resource11,T04 Determine confirmation of receipt,2010/12/9 10:44:14,Resource11,Customer contact,4401,Internet
EMPTY,task-3450,Resource11,T06 Determine necessity of stop advice,2010/12/9 10:44:31,Resource11,Customer contact,4401,Internet
Group 1,task-3458,Resource11,T10 Determine necessity to stop indication,2010/12/9 10:44:56,Resource11,Customer contact,4401,Internet
Group 2,task-3457,Resource07,T05 Print and send confirmation of receipt,2010/12/10 9:05:41,Resource11,Customer contact,4401,Internet
EMPTY,task-21171,Resource05,Confirmation of receipt,2011/5/2 7:48:02,Resource05,General,7094,Internet
Group 4,task-22919,Resource05,T02 Check confirmation of receipt,2011/5/2 7:51:15,Resource05,General,7094,Internet
Group 3,task-22921,Resource05,T04 Determine confirmation of receipt,2011/5/2 7:51:38,Resource05,General,7094,Internet
Group 2,task-22922,Resource05,T05 Print and send confirmation of receipt,2011/5/2 7:51:58,Resource05,General,7094,Internet
Group 1,task-22920,Resource05,T06 Determine necessity of stop advice,2011/5/2 7:52:20,Resource05,General,7094,Internet
Group 1,task-22924,Resource05,T10 Determine necessity to stop indication,2011/5/2 7:53:19,Resource05,General,7094,Internet
Group 1,task-22927,Resource05,T16 Report reasons to hold request,2011/5/2 7:56:12,Resource05,General,7094,Internet
Group 4,task-22931,Resource05,T17 Check report Y to stop indication,2011/5/2 7:57:38,Resource05,General,7094,Internet
Group 3,task-22934,Resource05,T19 Determine report Y to stop indication,2011/5/2 7:59:10,Resource05,General,7094,Internet
Group 2,task-22940,Resource05,T20 Print report Y to stop indication,2011/5/2 7:59:24,Resource05,General,7094,Internet
EMPTY,task-45813,Resource09,Confirmation of receipt,2011/11/30 14:55:18,Resource09,General,10326,Internet
Group 4,task-48674,Resource09,T02 Check confirmation of receipt,2011/11/30 14:56:07,Resource09,General,10326,Internet
Group 3,task-48676,Resource09,T04 Determine confirmation of receipt,2011/11/30 14:57:17,Resource09,General,10326,Internet
Group 2,task-48679,Resource09,T05 Print and send confirmation of receipt,2011/11/30 14:57:42,Resource09,General,10326,Internet
Group 1,task-48675,Resource09,T06 Determine necessity of stop advice,2011/11/30 14:58:24,Resource09,General,10326,Internet
Group 1,task-48680,Resource09,T10 Determine necessity to stop indication,2011/11/30 15:04:44,Resource09,General,10326,Internet
EMPTY,task-40539,Resource09,Confirmation of receipt,2011/11/9 11:30:40,Resource09,General,9765,Internet
